# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 13478 6 114 66306 6950305 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/GMT
DUPTYPE_WITHIN_SAME_TREE -13478 6 114 66306 6950309 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Greenwich
DUPTYPE_WITHIN_SAME_TREE -13478 6 114 66306 6950311 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/GMT-0
DUPTYPE_WITHIN_SAME_TREE -13478 6 114 66306 6950315 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/GMT+0
DUPTYPE_WITHIN_SAME_TREE -13478 6 114 66306 6950329 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/GMT0
DUPTYPE_WITHIN_SAME_TREE -13478 7 114 66306 6950552 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/GMT0
DUPTYPE_WITHIN_SAME_TREE -13478 7 114 66306 6950545 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/GMT+0
DUPTYPE_WITHIN_SAME_TREE -13478 7 114 66306 6950534 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/GMT
DUPTYPE_WITHIN_SAME_TREE -13478 7 114 66306 6950537 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/Greenwich
DUPTYPE_WITHIN_SAME_TREE -13478 7 114 66306 6950538 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/GMT-0
DUPTYPE_FIRST_OCCURRENCE 13506 6 114 66306 6950316 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/UCT
DUPTYPE_WITHIN_SAME_TREE -13506 6 114 66306 6950343 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Universal
DUPTYPE_WITHIN_SAME_TREE -13506 6 114 66306 6950349 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/UTC
DUPTYPE_WITHIN_SAME_TREE -13506 6 114 66306 6950353 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Zulu
DUPTYPE_WITHIN_SAME_TREE -13506 7 114 66306 6950546 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/UCT
DUPTYPE_WITHIN_SAME_TREE -13506 7 114 66306 6950567 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/Zulu
DUPTYPE_WITHIN_SAME_TREE -13506 7 114 66306 6950564 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/UTC
DUPTYPE_WITHIN_SAME_TREE -13506 7 114 66306 6950562 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Etc/Universal
DUPTYPE_FIRST_OCCURRENCE 23149 11 117 66306 6956935 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/django-stubs/django-stubs/db/backends/postgresql/creation.pyi
DUPTYPE_WITHIN_SAME_TREE -23149 11 117 66306 6956928 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/django-stubs/django-stubs/db/backends/sqlite3/creation.pyi
DUPTYPE_FIRST_OCCURRENCE 15221 7 121 66306 6830458 1 ./Virtual_env/lib/python3.8/site-packages/moviepy/audio/fx/__init__.py
DUPTYPE_WITHIN_SAME_TREE -15221 7 121 66306 6830539 1 ./Virtual_env/lib/python3.8/site-packages/moviepy/video/fx/__init__.py
DUPTYPE_FIRST_OCCURRENCE 23150 11 125 66306 6956936 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/django-stubs/django-stubs/db/backends/postgresql/operations.pyi
DUPTYPE_WITHIN_SAME_TREE -23150 11 125 66306 6956929 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/django-stubs/django-stubs/db/backends/sqlite3/operations.pyi
DUPTYPE_FIRST_OCCURRENCE 22202 10 138 66306 6955394 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/2/distutils/cygwinccompiler.pyi
DUPTYPE_WITHIN_SAME_TREE -22202 10 138 66306 6955682 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/3/distutils/cygwinccompiler.pyi
DUPTYPE_FIRST_OCCURRENCE 11162 5 148 66306 6959171 1 ./Virtual_env/lib/python3.8/site-packages/Pillow-9.0.0.dist-info/WHEEL
DUPTYPE_WITHIN_SAME_TREE -11162 5 148 66306 6830395 1 ./Virtual_env/lib/python3.8/site-packages/pandas-1.3.5.dist-info/WHEEL
DUPTYPE_FIRST_OCCURRENCE 16834 7 148 66306 6950605 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Abidjan
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950603 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Dakar
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950577 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Nouakchott
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950620 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Conakry
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950617 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Accra
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950610 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Bamako
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950609 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Freetown
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950607 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Ouagadougou
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950570 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Lome
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950600 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Timbuktu
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950601 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Banjul
DUPTYPE_WITHIN_SAME_TREE -16834 7 148 66306 6950915 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Atlantic/St_Helena
DUPTYPE_FIRST_OCCURRENCE 11283 5 148 66306 6954664 1 ./Virtual_env/lib/python3.8/site-packages/cffi-1.15.0.dist-info/WHEEL
DUPTYPE_WITHIN_SAME_TREE -11283 5 148 66306 6948980 1 ./Virtual_env/lib/python3.8/site-packages/numpy-1.21.4.dist-info/WHEEL
DUPTYPE_FIRST_OCCURRENCE 16844 7 149 66306 6950611 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Blantyre
DUPTYPE_WITHIN_SAME_TREE -16844 7 149 66306 6950569 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Bujumbura
DUPTYPE_WITHIN_SAME_TREE -16844 7 149 66306 6950591 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Lubumbashi
DUPTYPE_WITHIN_SAME_TREE -16844 7 149 66306 6950608 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Gaborone
DUPTYPE_WITHIN_SAME_TREE -16844 7 149 66306 6950593 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Maputo
DUPTYPE_WITHIN_SAME_TREE -16844 7 149 66306 6950581 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Harare
DUPTYPE_WITHIN_SAME_TREE -16844 7 149 66306 6950580 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Kigali
DUPTYPE_WITHIN_SAME_TREE -16844 7 149 66306 6950573 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Lusaka
DUPTYPE_FIRST_OCCURRENCE 22221 10 159 66306 6955368 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/2/email/MIMEText.pyi
DUPTYPE_WITHIN_SAME_TREE -22221 11 159 66306 6955383 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/2/email/mime/text.pyi
DUPTYPE_FIRST_OCCURRENCE 17069 7 165 66306 6950495 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Dubai
DUPTYPE_WITHIN_SAME_TREE -17069 7 165 66306 6950459 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Muscat
DUPTYPE_FIRST_OCCURRENCE 17038 7 165 66306 6950360 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Antarctica/Syowa
DUPTYPE_WITHIN_SAME_TREE -17038 7 165 66306 6950449 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Riyadh
DUPTYPE_WITHIN_SAME_TREE -17038 7 165 66306 6950436 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Kuwait
DUPTYPE_WITHIN_SAME_TREE -17038 7 165 66306 6950472 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Aden
DUPTYPE_FIRST_OCCURRENCE 17086 7 165 66306 6950488 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Kashgar
DUPTYPE_WITHIN_SAME_TREE -17086 7 165 66306 6950462 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Urumqi
DUPTYPE_FIRST_OCCURRENCE 17325 7 175 66306 6950891 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Midway
DUPTYPE_WITHIN_SAME_TREE -17325 7 175 66306 6950849 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/US/Samoa
DUPTYPE_WITHIN_SAME_TREE -17325 7 175 66306 6950884 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Samoa
DUPTYPE_WITHIN_SAME_TREE -17325 7 175 66306 6950888 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Pago_Pago
DUPTYPE_FIRST_OCCURRENCE 14967 7 180 66306 6957561 1 ./Virtual_env/lib/python3.8/site-packages/cryptography/hazmat/bindings/__init__.py
DUPTYPE_WITHIN_SAME_TREE -14967 8 180 66306 6957567 1 ./Virtual_env/lib/python3.8/site-packages/cryptography/hazmat/bindings/openssl/__init__.py
DUPTYPE_WITHIN_SAME_TREE -14967 7 180 66306 6957462 1 ./Virtual_env/lib/python3.8/site-packages/cryptography/hazmat/primitives/__init__.py
DUPTYPE_FIRST_OCCURRENCE 23185 11 182 66306 6955426 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/2/distutils/command/bdist_msi.pyi
DUPTYPE_WITHIN_SAME_TREE -23185 11 182 66306 6955713 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/3/distutils/command/bdist_msi.pyi
DUPTYPE_FIRST_OCCURRENCE 16895 7 182 66306 6950764 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Atikokan
DUPTYPE_WITHIN_SAME_TREE -16895 7 182 66306 6950796 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Panama
DUPTYPE_WITHIN_SAME_TREE -16895 7 182 66306 6950740 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Cayman
DUPTYPE_WITHIN_SAME_TREE -16895 7 182 66306 6950770 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Coral_Harbour
DUPTYPE_FIRST_OCCURRENCE 22235 10 184 66306 6955351 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/2/encodings/__init__.pyi
DUPTYPE_WITHIN_SAME_TREE -22235 10 184 66306 6955576 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/3/encodings/__init__.pyi
DUPTYPE_FIRST_OCCURRENCE 11518 5 185 66306 6954036 1 ./Virtual_env/lib/python3.8/site-packages/outcome-1.1.0.dist-info/LICENSE
DUPTYPE_WITHIN_SAME_TREE -11518 5 185 66306 6954118 1 ./Virtual_env/lib/python3.8/site-packages/sniffio-1.2.0.dist-info/LICENSE
DUPTYPE_FIRST_OCCURRENCE 17031 7 186 66306 6950366 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Antarctica/DumontDUrville
DUPTYPE_WITHIN_SAME_TREE -17031 7 186 66306 6950880 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Port_Moresby
DUPTYPE_FIRST_OCCURRENCE 17054 7 199 66306 6950500 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Bangkok
DUPTYPE_WITHIN_SAME_TREE -17054 7 199 66306 6950516 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Vientiane
DUPTYPE_WITHIN_SAME_TREE -17054 7 199 66306 6950455 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Phnom_Penh
DUPTYPE_FIRST_OCCURRENCE 17052 7 199 66306 6950451 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Bahrain
DUPTYPE_WITHIN_SAME_TREE -17052 7 199 66306 6950485 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Qatar
DUPTYPE_FIRST_OCCURRENCE 17126 7 203 66306 6950465 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Thimbu
DUPTYPE_WITHIN_SAME_TREE -17126 7 203 66306 6950491 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Thimphu
DUPTYPE_FIRST_OCCURRENCE 11223 5 209 66306 6953974 1 ./Virtual_env/lib/python3.8/site-packages/attr/_version_info.pyi
DUPTYPE_WITHIN_SAME_TREE -11223 10 209 66306 6956208 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/third_party/2and3/attr/_version_info.pyi
DUPTYPE_FIRST_OCCURRENCE 17087 7 212 66306 6950435 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Kathmandu
DUPTYPE_WITHIN_SAME_TREE -17087 7 212 66306 6950489 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Katmandu
DUPTYPE_FIRST_OCCURRENCE 23439 12 217 66306 6956028 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/third_party/2/six/moves/urllib/__init__.pyi
DUPTYPE_WITHIN_SAME_TREE -23439 12 217 66306 6956122 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/third_party/3/six/moves/urllib/__init__.pyi
DUPTYPE_FIRST_OCCURRENCE 22215 10 227 66306 6955406 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/2/distutils/spawn.pyi
DUPTYPE_WITHIN_SAME_TREE -22215 10 227 66306 6955694 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/3/distutils/spawn.pyi
DUPTYPE_FIRST_OCCURRENCE 17309 7 234 66306 6950893 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Enderbury
DUPTYPE_WITHIN_SAME_TREE -17309 7 234 66306 6950905 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Kanton
DUPTYPE_FIRST_OCCURRENCE 16841 7 235 66306 6950571 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Bangui
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950602 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Douala
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950572 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Brazzaville
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950574 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Niamey
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950575 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Malabo
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950579 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Lagos
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950612 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Libreville
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950606 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Kinshasa
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950598 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Porto-Novo
DUPTYPE_WITHIN_SAME_TREE -16841 7 235 66306 6950590 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Luanda
DUPTYPE_FIRST_OCCURRENCE 22564 10 242 66306 6956530 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/third_party/2and3/markupsafe/_native.pyi
DUPTYPE_WITHIN_SAME_TREE -22564 10 242 66306 6956533 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/third_party/2and3/markupsafe/_speedups.pyi
DUPTYPE_FIRST_OCCURRENCE 16859 7 246 66306 6950614 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Johannesburg
DUPTYPE_WITHIN_SAME_TREE -16859 7 246 66306 6950585 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Maseru
DUPTYPE_WITHIN_SAME_TREE -16859 7 246 66306 6950595 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Mbabane
DUPTYPE_FIRST_OCCURRENCE 16890 7 246 66306 6950800 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Anguilla
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950812 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Montserrat
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950787 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Lower_Princes
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950789 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/St_Thomas
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950792 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Curacao
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950797 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Marigot
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950689 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Puerto_Rico
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950788 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Virgin
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950688 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Blanc-Sablon
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950716 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Dominica
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950693 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Tortola
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950698 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Antigua
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950712 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Grenada
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950713 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/St_Lucia
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950714 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/St_Barthelemy
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950748 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/St_Kitts
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950732 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Kralendijk
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950737 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Guadeloupe
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950741 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Port_of_Spain
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950754 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/St_Vincent
DUPTYPE_WITHIN_SAME_TREE -16890 7 246 66306 6950756 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/America/Aruba
DUPTYPE_FIRST_OCCURRENCE 3612 2 251 66306 6830342 1 ./Virtual_env/bin/f2py
DUPTYPE_WITHIN_SAME_TREE -3612 2 251 66306 6830343 1 ./Virtual_env/bin/f2py3
DUPTYPE_WITHIN_SAME_TREE -3612 2 251 66306 6830344 1 ./Virtual_env/bin/f2py3.8
DUPTYPE_FIRST_OCCURRENCE 22204 10 252 66306 6955401 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/2/distutils/dep_util.pyi
DUPTYPE_WITHIN_SAME_TREE -22204 10 252 66306 6955689 1 ./Virtual_env/lib/python3.8/site-packages/jedi/third_party/typeshed/stdlib/3/distutils/dep_util.pyi
DUPTYPE_FIRST_OCCURRENCE 17098 7 254 66306 6950507 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Makassar
DUPTYPE_WITHIN_SAME_TREE -17098 7 254 66306 6950505 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Ujung_Pandang
DUPTYPE_FIRST_OCCURRENCE 3620 2 256 66306 6830331 1 ./Virtual_env/bin/pip
DUPTYPE_WITHIN_SAME_TREE -3620 2 256 66306 6830333 1 ./Virtual_env/bin/pip3.8
DUPTYPE_WITHIN_SAME_TREE -3620 2 256 66306 6830332 1 ./Virtual_env/bin/pip3
DUPTYPE_FIRST_OCCURRENCE 3617 2 259 66306 6830340 1 ./Virtual_env/bin/ipython
DUPTYPE_WITHIN_SAME_TREE -3617 2 259 66306 6830341 1 ./Virtual_env/bin/ipython3
DUPTYPE_FIRST_OCCURRENCE 16836 7 265 66306 6950589 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Addis_Ababa
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950661 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Indian/Mayotte
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950578 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Kampala
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950583 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Asmera
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950662 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Indian/Comoro
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950619 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Asmara
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950599 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Nairobi
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950613 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Djibouti
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950592 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Dar_es_Salaam
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950594 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Africa/Mogadishu
DUPTYPE_WITHIN_SAME_TREE -16836 7 265 66306 6950653 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Indian/Antananarivo
DUPTYPE_FIRST_OCCURRENCE 3610 2 265 66306 6830329 1 ./Virtual_env/bin/easy_install
DUPTYPE_WITHIN_SAME_TREE -3610 2 265 66306 6830330 1 ./Virtual_env/bin/easy_install-3.8
DUPTYPE_FIRST_OCCURRENCE 17112 7 268 66306 6950499 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Rangoon
DUPTYPE_WITHIN_SAME_TREE -17112 7 268 66306 6950528 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Yangon
DUPTYPE_FIRST_OCCURRENCE 17306 7 269 66306 6950874 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Chuuk
DUPTYPE_WITHIN_SAME_TREE -17306 7 269 66306 6950909 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Truk
DUPTYPE_WITHIN_SAME_TREE -17306 7 269 66306 6950910 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Yap
DUPTYPE_FIRST_OCCURRENCE 17059 7 285 66306 6950469 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Calcutta
DUPTYPE_WITHIN_SAME_TREE -17059 7 285 66306 6950445 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Kolkata
DUPTYPE_FIRST_OCCURRENCE 17333 7 303 66306 6950886 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Pohnpei
DUPTYPE_WITHIN_SAME_TREE -17333 7 303 66306 6950911 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Ponape
DUPTYPE_FIRST_OCCURRENCE 13489 6 309 66306 6950333 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Japan
DUPTYPE_WITHIN_SAME_TREE -13489 7 309 66306 6950477 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Asia/Tokyo
DUPTYPE_FIRST_OCCURRENCE 13490 6 316 66306 6950338 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Kwajalein
DUPTYPE_WITHIN_SAME_TREE -13490 7 316 66306 6950894 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Pacific/Kwajalein
DUPTYPE_FIRST_OCCURRENCE 10926 3 318 66306 6830133 1 ./Kids_Vids_Jango/auth_app/templates/base.html
DUPTYPE_WITHIN_SAME_TREE -10926 3 318 66306 6830153 1 ./Kids_Vids_Jango/select_channels/templates/base.html
DUPTYPE_FIRST_OCCURRENCE 17159 7 325 66306 6950640 1 ./Virtual_env/lib/python3.8/site-packages/pytz/zoneinfo/Australia/Darwin
